ft,bt,transmission,price,Seats,Mileage,city
Diesel,Sedan,Automatic,4.9,5,22.32,hyderabad
Petrol,Hatchback,Manual,4.28,5,22.38,hyderabad
Diesel,MUV,Manual,22.75,8,13.68,hyderabad
Petrol,Hatchback,Automatic,6.7,5,21.4,hyderabad
Petrol,Hatchback,Manual,3.37,5,19.4,hyderabad
Diesel,Sedan,Manual,13.5,5,25.0,hyderabad
Petrol,Sedan,Manual,6.11,5,19.5,hyderabad
Petrol,SUV,Manual,9.75,5,16.5,hyderabad
Petrol,Sedan,Manual,8.25,5,17.8,hyderabad
Diesel,Sedan,Manual,4.0,5,25.8,hyderabad
Diesel,SUV,Manual,9.0,7,15.1,hyderabad
Petrol,Hatchback,Manual,6.5,5,21.21,hyderabad
Petrol,Hatchback,Manual,4.0,5,18.9,hyderabad
Petrol,Sedan,Automatic,22.5,5,26.5,hyderabad
Petrol,Sedan,Automatic,7.07,5,21.21,hyderabad
Diesel,Hatchback,Manual,5.76,5,25.2,hyderabad
Diesel,MUV,Manual,5.6,7,20.77,hyderabad
Petrol,Sedan,Manual,4.56,5,16.8,hyderabad
Petrol,Sedan,Automatic,6.85,5,21.21,hyderabad
Petrol,Sedan,Manual,12.05,5,14.69,hyderabad
Diesel,Sedan,Manual,9.75,5,28.09,hyderabad
Petrol,Hatchback,Manual,2.89,5,20.36,hyderabad
Petrol,Hatchback,Manual,2.9,5,18.9,hyderabad
Diesel,SUV,Manual,4.25,7,12.05,hyderabad
Diesel,Sedan,Manual,4.07,5,19.3,hyderabad
Diesel,Sedan,Manual,3.0,5,25.01,hyderabad
Diesel,SUV,Automatic,11.95,5,17.01,hyderabad
Petrol,Sedan,Manual,3.9,5,18.0,hyderabad
Diesel,Sedan,Manual,6.5,5,19.95,hyderabad
Petrol,Sedan,Manual,2.5,5,16.0,hyderabad
Petrol,Sedan,Manual,4.75,5,17.43,hyderabad
Diesel,Sedan,Manual,7.0,5,22.71,hyderabad
Petrol,Hatchback,Manual,5.59,5,21.4,hyderabad
Diesel,SUV,Manual,7.89,5,24.3,hyderabad
Diesel,SUV,Manual,9.5,7,16.0,hyderabad
Petrol,SUV,Manual,12.97,5,19.89,hyderabad
Petrol,Sedan,Manual,7.5,5,18.6,hyderabad
Petrol,Hatchback,Automatic,3.3,5,16.95,hyderabad
Petrol,Hatchback,Manual,6.91,5,18.6,hyderabad
Petrol,SUV,Manual,7.75,5,13.24,hyderabad
Petrol,Hatchback,Manual,2.14,5,22.05,hyderabad
Petrol,Hatchback,Manual,2.32,5,24.39,hyderabad
Petrol,Sedan,Manual,4.25,5,17.6,hyderabad
Petrol,Hatchback,Manual,2.81,5,24.39,hyderabad
Diesel,Sedan,Manual,6.0,5,22.95,hyderabad
Petrol,Sedan,Manual,9.5,5,20.65,hyderabad
Petrol,Sedan,Manual,6.0,5,17.01,hyderabad
Diesel,SUV,Manual,5.0,5,19.01,hyderabad
Diesel,Sedan,Manual,5.55,5,20.34,hyderabad
Diesel,Sedan,Manual,4.49,5,20.54,hyderabad
Petrol,Hatchback,Manual,6.4,5,21.4,hyderabad
Petrol,Hatchback,Manual,2.63,5,24.39,hyderabad
Petrol,SUV,Manual,9.39,5,17.0,hyderabad
Diesel,Sedan,Automatic,4.55,5,22.32,hyderabad
Petrol,Hatchback,Automatic,7.77,5,17.4,hyderabad
Petrol,Hatchback,Automatic,7.01,5,21.4,hyderabad
Diesel,Sedan,Automatic,6.25,5,22.32,hyderabad
Petrol,Hatchback,Manual,4.78,5,25.24,hyderabad
Diesel,Hatchback,Manual,4.65,5,20.3,hyderabad
Petrol,Sedan,Manual,4.72,5,16.78,hyderabad
Diesel,Sedan,Manual,6.04,5,25.8,hyderabad
Diesel,Sedan,Automatic,10.5,5,13.2,hyderabad
Petrol,Hatchback,Manual,2.73,5,18.9,hyderabad
Diesel,MUV,Manual,4.99,8,12.8,hyderabad
Diesel,Sedan,Manual,2.99,5,16.8,hyderabad
Diesel,Sedan,Automatic,4.25,5,17.0,hyderabad
Diesel,Hatchback,Manual,1.94,5,13.5,hyderabad
Petrol,Hatchback,Automatic,4.99,5,21.7,hyderabad
Petrol,SUV,Automatic,16.5,5,18.41,hyderabad
Diesel,Sedan,Manual,7.5,5,27.4,hyderabad
Petrol,Sedan,Automatic,7.24,5,17.8,hyderabad
Petrol,Hatchback,Manual,3.0,5,18.9,hyderabad
Petrol,MUV,Manual,8.0,7,20.0,hyderabad
Diesel,SUV,Manual,8.1,5,23.22,hyderabad
Petrol,Sedan,Manual,4.59,5,18.0,hyderabad
Diesel,Sedan,Automatic,7.5,5,18.88,hyderabad
Petrol,Hatchback,Manual,4.97,5,22.38,hyderabad
Petrol,Hatchback,Manual,5.77,5,21.4,hyderabad
Petrol,Hatchback,Manual,6.7,5,20.7,hyderabad
Diesel,SUV,Manual,6.9,5,22.77,hyderabad
Diesel,SUV,Manual,17.0,5,17.41,hyderabad
Diesel,Sedan,Manual,2.52,5,20.65,hyderabad
Diesel,Hatchback,Manual,2.94,5,22.07,hyderabad
Petrol,Sedan,Manual,19.0,5,20.0,hyderabad
Petrol,Sedan,Automatic,18.5,5,18.12,hyderabad
Petrol,Sedan,Automatic,7.0,5,18.1,hyderabad
Petrol,Sedan,Automatic,13.5,5,18.0,hyderabad
Petrol,Hatchback,Manual,4.7,5,23.84,hyderabad
Petrol,Hatchback,Manual,3.2,5,22.38,hyderabad
Petrol,Hatchback,Automatic,6.5,5,17.21,hyderabad
Petrol,Hatchback,Automatic,5.29,5,20.3,hyderabad
Petrol,Hatchback,Manual,6.46,5,18.6,hyderabad
Diesel,Sedan,Manual,4.8,5,26.59,hyderabad
Petrol,Hatchback,Manual,6.07,5,18.6,hyderabad
Diesel,Hatchback,Manual,1.6,5,25.0,hyderabad
Petrol,Hatchback,Manual,3.74,5,25.24,hyderabad
Petrol,SUV,Manual,8.17,5,17.0,hyderabad
Diesel,Hatchback,Manual,1.8,5,25.0,hyderabad
Petrol,Hatchback,Automatic,6.8,5,22.56,hyderabad
Petrol,Hatchback,Manual,10.0,5,22.35,hyderabad
Petrol,Hatchback,Manual,10.0,5,22.35,hyderabad
Petrol,Sedan,Automatic,10.8,5,17.0,hyderabad
Petrol,Sedan,Manual,3.15,5,18.2,hyderabad
Petrol,Hatchback,Manual,1.6,4,16.1,hyderabad
Petrol,Hatchback,Manual,7.6,5,21.01,hyderabad
Diesel,MUV,Manual,3.0,7,13.7,hyderabad
Petrol,Sedan,Manual,8.25,5,17.8,hyderabad
Diesel,Sedan,Automatic,7.41,5,28.4,hyderabad
Petrol,Hatchback,Manual,3.65,5,25.24,hyderabad
Petrol,Hatchback,Manual,4.1,5,18.6,hyderabad
Petrol,Sedan,Manual,4.75,5,22.41,hyderabad
Petrol,Hatchback,Manual,5.61,5,18.6,hyderabad
Diesel,MUV,Automatic,12.0,7,17.6,hyderabad
Petrol,Hatchback,Manual,4.11,5,20.51,hyderabad
Petrol,Hatchback,Automatic,4.6,5,20.51,hyderabad
Petrol,Hatchback,Manual,3.09,5,18.9,hyderabad
Petrol,Sedan,Manual,5.94,5,17.4,hyderabad
Diesel,Hatchback,Automatic,18.0,5,16.8,hyderabad
Petrol,Sedan,Manual,5.16,5,22.41,hyderabad
Diesel,MUV,Manual,13.0,7,17.6,hyderabad
Diesel,SUV,Manual,6.8,7,15.1,hyderabad
Petrol,Hatchback,Automatic,7.6,5,17.21,hyderabad
Diesel,Sedan,Manual,4.99,5,20.5,hyderabad
Diesel,SUV,Manual,13.0,7,16.0,hyderabad
Diesel,Hatchback,Manual,4.5,5,23.2,hyderabad
Diesel,Hatchback,Manual,2.95,5,20.3,hyderabad
Petrol,Hatchback,Automatic,6.67,5,18.6,hyderabad
Petrol,SUV,Automatic,7.9,5,17.0,hyderabad
Diesel,Hatchback,Manual,4.8,5,22.9,hyderabad
Petrol,Sedan,Manual,4.64,5,17.4,hyderabad
Petrol,Sedan,Automatic,12.28,5,14.62,hyderabad
Petrol,Sedan,Manual,3.9,5,18.0,hyderabad
Diesel,SUV,Manual,8.01,5,24.3,hyderabad
Petrol,Hatchback,Manual,5.6,5,20.89,hyderabad
Diesel,SUV,Manual,4.2,5,25.32,hyderabad
Petrol,Hatchback,Manual,4.72,5,18.9,hyderabad
Petrol,Sedan,Manual,7.5,5,15.41,hyderabad
Diesel,SUV,Manual,10.98,5,19.67,hyderabad
Petrol,Hatchback,Automatic,6.5,5,21.4,hyderabad
Diesel,SUV,Automatic,45.5,7,17.2,hyderabad
Petrol,Hatchback,Manual,3.2,5,20.51,hyderabad
Diesel,Sedan,Manual,6.8,5,25.8,hyderabad
Diesel,SUV,Manual,6.0,7,15.1,hyderabad
Diesel,Sedan,Automatic,26.99,5,18.53,hyderabad
Diesel,Hatchback,Manual,4.99,5,24.0,hyderabad
Petrol,Sedan,Automatic,12.5,5,17.4,hyderabad
Petrol,Hatchback,Manual,4.09,5,22.38,hyderabad
Petrol,SUV,Manual,9.91,5,13.0,hyderabad
Diesel,MUV,Manual,7.5,8,12.99,hyderabad
Petrol,Hatchback,Automatic,4.96,5,18.9,hyderabad
Petrol,Hatchback,Manual,2.98,5,22.7,hyderabad
Petrol,Hatchback,Manual,7.2,5,18.78,hyderabad
Petrol,Hatchback,Manual,5.83,5,18.6,hyderabad
Diesel,Sedan,Automatic,11.25,5,14.84,hyderabad
Petrol,SUV,Manual,9.82,5,18.55,hyderabad
Petrol,Hatchback,Manual,4.58,5,22.38,hyderabad
Diesel,SUV,Manual,9.5,7,16.0,hyderabad
Diesel,Sedan,Manual,8.53,5,25.6,hyderabad
Petrol,Hatchback,Manual,6.0,5,18.9,hyderabad
Petrol,Sedan,Manual,3.9,5,13.5,hyderabad
Petrol,Hatchback,Manual,6.2,5,21.4,hyderabad
Diesel,SUV,Manual,4.0,8,12.7,hyderabad
Diesel,SUV,Manual,22.0,7,16.14,hyderabad
Diesel,MUV,Manual,7.5,7,12.99,hyderabad
Diesel,MUV,Manual,9.75,7,12.99,hyderabad
Petrol,Hatchback,Manual,4.47,5,22.38,hyderabad
Diesel,Hatchback,Manual,4.1,5,22.9,hyderabad
Diesel,Sedan,Manual,3.3,5,16.8,hyderabad
Petrol,Hatchback,Manual,3.72,5,18.5,hyderabad
Diesel,Hatchback,Manual,4.7,5,24.0,hyderabad
Petrol,Hatchback,Manual,2.97,5,20.36,hyderabad
Diesel,Hatchback,Manual,4.2,5,20.14,hyderabad
Diesel,Hatchback,Manual,4.06,5,22.9,hyderabad
Diesel,Sedan,Manual,5.61,5,22.32,hyderabad
Diesel,Hatchback,Manual,3.5,5,23.2,hyderabad
Petrol,Hatchback,Manual,1.93,5,19.7,hyderabad
Petrol,Sedan,Manual,4.0,5,17.0,hyderabad
Diesel,Hatchback,Manual,7.65,5,22.54,hyderabad
Diesel,MUV,Manual,19.99,7,13.68,hyderabad
Petrol,SUV,Manual,8.5,5,18.75,hyderabad
Petrol,SUV,Manual,10.0,5,17.03,hyderabad
Diesel,SUV,Manual,5.56,7,15.1,hyderabad
Petrol,Hatchback,Manual,1.0,5,19.7,hyderabad
Petrol,MUV,Manual,10.5,7,19.01,hyderabad
Petrol,SUV,Manual,9.09,5,20.0,hyderabad
Petrol,SUV,Manual,7.34,5,18.75,hyderabad
Petrol,Hatchback,Automatic,4.5,5,23.1,hyderabad
Petrol,Hatchback,Automatic,3.56,5,23.0,hyderabad
Petrol,Hatchback,Automatic,8.35,5,16.47,hyderabad
Petrol,Hatchback,Manual,2.33,5,24.39,hyderabad
Petrol,Hatchback,Manual,2.21,5,24.39,hyderabad
Petrol,Sedan,Automatic,5.49,5,20.3,hyderabad
Petrol,Sedan,Manual,8.81,5,20.65,hyderabad
Petrol,Hatchback,Manual,3.25,5,24.7,hyderabad
Petrol,Hatchback,Manual,2.5,5,20.36,hyderabad
Diesel,MUV,Manual,8.1,7,24.2,hyderabad
Diesel,SUV,Automatic,12.0,5,21.5,hyderabad
Petrol,Hatchback,Manual,6.5,5,22.38,hyderabad
Diesel,Sedan,Manual,3.4,5,24.4,hyderabad
Petrol,Hatchback,Manual,3.33,5,24.7,hyderabad
Petrol,Hatchback,Automatic,5.68,5,19.15,hyderabad
Petrol,Sedan,Automatic,6.5,5,19.12,hyderabad
Petrol,Hatchback,Manual,3.29,5,18.9,hyderabad
Petrol,Hatchback,Automatic,8.06,5,17.4,hyderabad
Diesel,Sedan,Manual,7.75,5,21.13,hyderabad
Petrol,SUV,Manual,6.55,5,17.5,hyderabad
Diesel,SUV,Automatic,32.5,7,12.9,hyderabad
Petrol,Sedan,Manual,6.72,5,21.21,hyderabad
Petrol,SUV,Automatic,9.81,5,18.15,hyderabad
Petrol,SUV,Manual,8.04,5,13.0,hyderabad
Petrol,Hatchback,Manual,8.0,5,22.38,hyderabad
Diesel,MUV,Manual,9.5,7,12.99,hyderabad
Petrol,Hatchback,Manual,6.0,5,18.6,hyderabad
Diesel,SUV,Automatic,35.95,7,12.4,hyderabad
Diesel,MUV,Automatic,26.5,7,14.11,hyderabad
Diesel,SUV,Manual,14.75,5,20.5,hyderabad
Petrol,Hatchback,Manual,2.63,5,20.51,hyderabad
Petrol,Hatchback,Manual,2.45,5,17.92,hyderabad
Diesel,SUV,Manual,7.77,5,24.3,hyderabad
Petrol,Hatchback,Automatic,5.07,5,20.89,hyderabad
Petrol,MUV,Manual,10.5,6,19.01,hyderabad
Petrol,Hatchback,Manual,2.97,5,18.9,hyderabad
Petrol,Hatchback,Manual,4.11,5,18.5,hyderabad
Diesel,MUV,Automatic,26.0,7,14.11,hyderabad
Petrol,Hatchback,Automatic,5.29,5,20.3,hyderabad
Petrol,SUV,Automatic,19.5,5,13.96,hyderabad
Petrol,Sedan,Automatic,9.16,5,18.4,hyderabad
Petrol,Sedan,Manual,8.42,5,17.0,hyderabad
Petrol,Hatchback,Manual,2.9,5,20.36,hyderabad
Petrol,Hatchback,Automatic,5.25,5,20.3,hyderabad
Petrol,SUV,Automatic,8.95,5,14.99,hyderabad
Diesel,SUV,Automatic,36.0,7,12.9,hyderabad
Petrol,Sedan,Manual,3.85,5,16.8,hyderabad
Diesel,SUV,Manual,10.0,5,20.0,hyderabad
Petrol,Sedan,Manual,3.0,5,12.8,hyderabad
Diesel,Sedan,Manual,5.15,5,22.32,hyderabad
Diesel,Hatchback,Manual,2.99,5,20.0,hyderabad
Petrol,Hatchback,Manual,2.68,5,20.36,hyderabad
Petrol,Hatchback,Manual,4.83,5,21.74,hyderabad
Diesel,SUV,Automatic,12.99,5,17.05,hyderabad
Petrol,Hatchback,Manual,6.18,5,21.4,hyderabad
Diesel,Hatchback,Automatic,6.91,5,28.4,hyderabad
Diesel,SUV,Manual,10.0,5,19.67,hyderabad
Petrol,Sedan,Automatic,6.53,5,19.12,hyderabad
Diesel,SUV,Automatic,9.9,5,24.3,hyderabad
Diesel,Sedan,Manual,5.37,5,25.1,hyderabad
Petrol,Hatchback,Manual,2.53,5,18.9,hyderabad
Petrol,Sedan,Manual,3.99,5,17.01,hyderabad
Petrol,Hatchback,Manual,4.71,5,22.38,hyderabad
Petrol,Sedan,Manual,3.4,5,17.0,hyderabad
Diesel,Hatchback,Manual,6.59,5,28.4,hyderabad
Petrol,Hatchback,Manual,3.7,5,22.05,hyderabad
Diesel,Hatchback,Manual,4.0,5,22.9,hyderabad
Diesel,Hatchback,Manual,7.0,5,25.2,hyderabad
Diesel,Sedan,Automatic,7.5,5,14.3,hyderabad
Diesel,MUV,Automatic,20.0,7,11.36,hyderabad
Petrol,Sedan,Manual,3.6,5,17.0,hyderabad
Petrol,Hatchback,Manual,3.68,5,22.38,hyderabad
Petrol,Sedan,Manual,5.56,5,15.04,hyderabad
Petrol,Hatchback,Manual,4.26,5,18.6,hyderabad
Diesel,SUV,Automatic,9.61,5,24.3,hyderabad
Diesel,SUV,Manual,7.93,7,18.49,hyderabad
Diesel,Sedan,Automatic,9.9,5,14.84,hyderabad
Petrol,SUV,Automatic,9.51,5,13.0,hyderabad
Petrol,Sedan,Manual,3.0,5,14.53,hyderabad
Petrol,MUV,Manual,5.67,7,19.02,hyderabad
Petrol,Hatchback,Manual,2.98,5,24.39,hyderabad
Petrol,Sedan,Manual,3.5,5,15.04,hyderabad
Petrol,MUV,Manual,6.74,7,20.0,hyderabad
Diesel,SUV,Manual,4.5,5,20.45,hyderabad
Diesel,Hatchback,Manual,2.7,5,22.95,hyderabad
Petrol,SUV,Manual,10.0,5,18.27,hyderabad
Diesel,SUV,Manual,10.5,7,16.0,hyderabad
Diesel,Sedan,Manual,4.5,5,20.0,hyderabad
Petrol,SUV,Automatic,11.75,5,18.76,hyderabad
Petrol,Sedan,Automatic,9.4,5,18.3,hyderabad
Petrol,Hatchback,Manual,2.51,5,22.05,hyderabad
Petrol,SUV,Manual,9.88,5,15.9,hyderabad
Diesel,SUV,Manual,11.57,5,21.19,hyderabad
Petrol,SUV,Automatic,15.98,5,16.5,hyderabad
Petrol,Hatchback,Manual,2.66,5,22.05,hyderabad
Petrol,Sedan,Automatic,32.75,5,15.1,hyderabad
Petrol,Hatchback,Manual,2.79,5,22.05,hyderabad
Petrol,Hatchback,Manual,4.65,5,18.9,hyderabad
Diesel,Sedan,Manual,2.1,5,26.59,hyderabad
Petrol,Minivans,Manual,3.45,5,15.37,hyderabad
Petrol,Hatchback,Automatic,3.0,5,23.01,hyderabad
Petrol,Minivans,Manual,4.95,5,19.71,hyderabad
Diesel,Sedan,Manual,4.75,5,21.66,hyderabad
Diesel,Sedan,Manual,4.45,5,22.32,hyderabad
Petrol,Sedan,Manual,1.65,5,17.0,hyderabad
Petrol,Hatchback,Manual,2.9,5,19.81,hyderabad
Petrol,SUV,Manual,8.6,5,17.33,hyderabad
Petrol,Hatchback,Manual,2.41,5,20.36,hyderabad
Diesel,SUV,Manual,1.21,7,10.5,hyderabad
Petrol,SUV,Automatic,8.17,5,17.0,hyderabad
Petrol,Hatchback,Automatic,3.3,5,16.95,hyderabad
Petrol,Hatchback,Manual,1.85,5,20.36,hyderabad
Petrol,Sedan,Manual,5.68,5,19.44,hyderabad
Petrol,Minivans,Manual,4.7,5,16.11,hyderabad
Petrol,Hatchback,Automatic,4.57,5,21.7,hyderabad
Petrol,SUV,Automatic,10.22,5,18.15,hyderabad
Petrol,Hatchback,Automatic,3.12,5,24.04,hyderabad
Diesel,Hatchback,Manual,1.17,5,19.4,hyderabad
Diesel,Sedan,Manual,8.7,5,21.13,hyderabad
Petrol,Hatchback,Manual,2.85,5,19.4,hyderabad
Diesel,SUV,Manual,28.0,7,14.24,hyderabad
Petrol,Minivans,Manual,5.2,5,19.71,hyderabad
Petrol,Hatchback,Manual,1.0,5,19.7,hyderabad
Petrol,Hatchback,Automatic,5.5,5,20.52,hyderabad
Diesel,Hatchback,Manual,1.85,5,20.0,hyderabad
Petrol,MUV,Manual,4.31,7,19.83,hyderabad
Petrol,Hatchback,Automatic,6.31,5,18.2,hyderabad
Diesel,Sedan,Automatic,4.76,5,22.32,hyderabad
Diesel,SUV,Automatic,11.19,5,17.01,hyderabad
Diesel,SUV,Automatic,10.02,5,21.5,hyderabad
Petrol,MUV,Manual,6.85,7,16.02,hyderabad
Petrol,Hatchback,Manual,3.47,5,19.4,hyderabad
Diesel,SUV,Manual,6.5,7,16.0,hyderabad
Diesel,Sedan,Manual,7.56,5,28.4,hyderabad
Petrol,SUV,Manual,15.81,5,15.81,hyderabad
Petrol,Sedan,Automatic,2.3,5,12.9,hyderabad
Petrol,Hatchback,Manual,5.84,5,20.7,hyderabad
Diesel,Hatchback,Manual,4.0,5,24.0,hyderabad
Petrol,Hatchback,Manual,5.35,5,19.33,hyderabad
Diesel,Sedan,Automatic,22.0,5,27.03,hyderabad
Diesel,SUV,Manual,3.1,5,25.32,hyderabad
Petrol,Hatchback,Manual,3.37,5,23.01,hyderabad
Petrol,SUV,Manual,12.59,5,16.8,hyderabad
Diesel,Sedan,Manual,12.91,5,24.1,hyderabad
Petrol,Hatchback,Automatic,4.98,5,26.0,hyderabad
Diesel,Sedan,Manual,4.7,5,23.59,hyderabad
Petrol,Sedan,Automatic,5.45,5,18.0,hyderabad
Petrol,SUV,Automatic,8.95,5,14.7,hyderabad
Petrol,Hatchback,Automatic,4.27,5,23.01,hyderabad
Petrol,Sedan,Manual,5.59,5,20.14,hyderabad
Diesel,Hatchback,Manual,6.5,5,28.4,hyderabad
Petrol,Hatchback,Automatic,4.43,5,26.0,hyderabad
Diesel,Hatchback,Manual,4.8,5,24.0,hyderabad
Petrol,Sedan,Manual,6.6,5,19.28,hyderabad
Petrol,Hatchback,Manual,1.45,5,21.79,hyderabad
Petrol,Hatchback,Manual,1.65,5,17.0,hyderabad
Diesel,Sedan,Manual,3.8,5,18.3,hyderabad
Diesel,Sedan,Manual,4.5,5,23.4,hyderabad
Diesel,Sedan,Automatic,23.0,5,22.69,hyderabad
Diesel,Sedan,Automatic,5.0,5,21.21,hyderabad
Petrol,Hatchback,Automatic,5.31,5,20.3,hyderabad
Petrol,Hatchback,Manual,7.44,5,18.5,hyderabad
Diesel,Sedan,Manual,2.0,5,21.12,hyderabad
Petrol,SUV,Automatic,7.6,5,14.8,hyderabad
Petrol,Hatchback,Manual,2.73,5,19.4,hyderabad
Petrol,Sedan,Manual,4.8,5,19.44,hyderabad
Diesel,SUV,Manual,9.22,5,19.67,hyderabad
Petrol,Hatchback,Manual,7.46,5,18.5,hyderabad
Diesel,MUV,Automatic,24.0,7,11.36,hyderabad
Diesel,Sedan,Manual,4.9,5,22.32,hyderabad
Petrol,Hatchback,Automatic,4.6,5,18.9,hyderabad
Petrol,Hatchback,Automatic,4.9,5,23.84,hyderabad
Diesel,SUV,Automatic,15.89,7,15.1,hyderabad
Petrol,Sedan,Manual,9.3,5,17.7,hyderabad
Petrol,MUV,Manual,7.02,7,19.01,hyderabad
Diesel,Sedan,Manual,4.65,5,22.32,hyderabad
Petrol,Sedan,Manual,10.08,5,18.97,hyderabad
Petrol,SUV,Manual,8.13,5,17.0,hyderabad
Petrol,SUV,Automatic,14.85,5,16.0,hyderabad
Diesel,SUV,Manual,7.44,6,16.55,hyderabad
Diesel,SUV,Manual,9.89,5,19.67,hyderabad
Petrol,SUV,Automatic,14.85,5,16.0,hyderabad
Petrol,Sedan,Manual,4.08,5,18.0,hyderabad
Diesel,Hatchback,Manual,4.0,5,25.2,hyderabad
Diesel,Sedan,Manual,4.92,5,23.4,hyderabad
Petrol,Hatchback,Automatic,4.46,5,24.04,hyderabad
Diesel,Sedan,Manual,5.0,5,28.09,hyderabad
Diesel,SUV,Manual,11.03,5,17.1,hyderabad
Diesel,SUV,Manual,9.6,7,16.36,hyderabad
Diesel,Sedan,Manual,5.5,5,19.95,hyderabad
Diesel,SUV,Manual,15.0,5,20.8,hyderabad
Petrol,Hatchback,Automatic,6.6,5,19.0,hyderabad
Diesel,Sedan,Manual,3.65,5,24.4,hyderabad
Diesel,Sedan,Automatic,14.5,5,18.23,hyderabad
Petrol,Hatchback,Automatic,9.0,5,16.47,hyderabad
Petrol,Hatchback,Manual,3.85,5,18.5,hyderabad
Petrol,SUV,Manual,7.65,5,20.0,hyderabad
Diesel,SUV,Automatic,45.0,5,15.68,hyderabad
Petrol,SUV,Automatic,9.91,5,17.05,hyderabad
Diesel,SUV,Manual,7.44,5,24.3,hyderabad
Petrol,MUV,Manual,8.25,7,19.01,hyderabad
Petrol,MUV,Automatic,7.7,7,18.2,hyderabad
Petrol,Sedan,Automatic,7.45,5,18.0,hyderabad
Diesel,SUV,Manual,17.75,5,16.35,hyderabad
Diesel,SUV,Manual,7.65,5,23.0,hyderabad
Diesel,SUV,Manual,2.5,9,15.96,hyderabad
Petrol,SUV,Automatic,8.35,5,14.99,hyderabad
Petrol,Hatchback,Manual,4.7,5,23.84,hyderabad
Petrol,Hatchback,Manual,2.0,5,20.92,hyderabad
Diesel,Sedan,Automatic,12.99,5,16.55,hyderabad
Diesel,Sedan,Manual,2.49,5,18.7,hyderabad
Diesel,Sedan,Automatic,2.79,5,11.9,hyderabad
Diesel,Hatchback,Manual,3.1,5,20.0,hyderabad
Petrol,Hatchback,Manual,4.18,5,21.46,hyderabad
Petrol,Hatchback,Manual,2.57,5,21.1,hyderabad
Diesel,Sedan,Automatic,7.99,5,18.5,hyderabad
Petrol,Sedan,Manual,6.22,5,19.5,hyderabad
Petrol,Hatchback,Manual,2.38,5,22.05,hyderabad
Petrol,Hatchback,Manual,3.65,5,16.47,hyderabad
Petrol,Hatchback,Automatic,7.53,5,21.4,hyderabad
Diesel,Sedan,Manual,5.2,5,26.0,hyderabad
Petrol,Hatchback,Automatic,3.94,5,23.01,hyderabad
Diesel,Sedan,Automatic,9.91,5,22.0,hyderabad
Petrol,Hatchback,Automatic,7.73,5,19.56,hyderabad
Petrol,Hatchback,Manual,4.75,5,17.1,hyderabad
Diesel,Sedan,Manual,4.65,5,18.3,hyderabad
Diesel,SUV,Manual,11.99,7,11.5,hyderabad
Petrol,SUV,Automatic,13.0,5,16.5,hyderabad
Diesel,SUV,Automatic,35.75,7,12.62,hyderabad
Diesel,SUV,Manual,7.0,5,23.0,hyderabad
Diesel,SUV,Manual,4.5,5,22.77,hyderabad
Diesel,SUV,Automatic,39.0,7,12.4,hyderabad
Petrol,Hatchback,Manual,2.89,5,21.1,hyderabad
Petrol,Hatchback,Manual,4.03,5,22.38,hyderabad
Diesel,MUV,Manual,3.8,8,12.8,hyderabad
Diesel,Hatchback,Manual,6.17,5,27.3,hyderabad
Diesel,SUV,Automatic,11.92,5,17.6,hyderabad
Petrol,Sedan,Manual,3.4,5,17.01,hyderabad
Petrol,Hatchback,Automatic,9.25,5,16.47,hyderabad
Petrol,Hatchback,Manual,8.5,5,22.35,hyderabad
Petrol,Hatchback,Manual,2.25,5,24.39,hyderabad
Petrol,Sedan,Manual,4.25,5,14.0,hyderabad
Diesel,SUV,Manual,11.8,7,17.29,hyderabad
Diesel,Sedan,Manual,1.95,5,19.0,hyderabad
Diesel,Sedan,Manual,4.2,5,25.4,hyderabad
Diesel,Hatchback,Manual,3.5,5,22.9,hyderabad
Diesel,Sedan,Manual,5.9,5,26.1,hyderabad
Diesel,SUV,Manual,9.6,5,23.22,hyderabad
Diesel,SUV,Manual,7.5,5,24.3,hyderabad
Diesel,Hatchback,Manual,2.4,5,25.44,hyderabad
Petrol,SUV,Manual,12.6,5,19.89,hyderabad
Petrol,Sedan,Manual,6.17,5,17.8,hyderabad
Diesel,Sedan,Automatic,7.7,5,28.4,hyderabad
Petrol,Hatchback,Automatic,6.42,5,18.9,hyderabad
Petrol,Hatchback,Manual,3.18,5,20.51,hyderabad
Diesel,Hatchback,Manual,6.2,5,21.49,hyderabad
Petrol,SUV,Automatic,9.51,5,17.4,hyderabad
Petrol,MUV,Automatic,9.0,7,17.99,hyderabad
Diesel,SUV,Manual,18.08,6,20.4,hyderabad
Petrol,Hatchback,Automatic,6.69,5,22.56,hyderabad
Diesel,Sedan,Automatic,6.8,5,21.72,hyderabad
Diesel,Sedan,Manual,3.76,5,20.54,hyderabad
Petrol,SUV,Manual,10.5,5,18.4,hyderabad
Petrol,Hatchback,Manual,0.96,5,17.0,hyderabad
Petrol,Sedan,Manual,6.0,5,20.5,hyderabad
Petrol,SUV,Manual,8.8,5,17.03,hyderabad
Petrol,MUV,Manual,6.4,7,20.0,hyderabad
Diesel,Sedan,Manual,0.8,5,13.1,hyderabad
Petrol,SUV,Manual,8.5,5,17.0,hyderabad
Diesel,Sedan,Automatic,9.0,5,18.88,hyderabad
Petrol,Hatchback,Manual,1.95,5,17.92,hyderabad
Diesel,Sedan,Automatic,10.33,5,22.0,hyderabad
Petrol,SUV,Automatic,17.0,5,13.96,hyderabad
Diesel,MUV,Manual,12.68,8,17.3,hyderabad
